time_created,tweet,loca_tion,descrip_tion,verified,followers,source,geo_enabled,retweet_count,truncated,lang,likes,clean_tweet,sentiment
2023-04-19 23:43:10+00,"supplementary elections: tinubu congratulates winners, calls for support of all elected politicians https://t.co/l5d0erfpjh","lagos, nigeria","Passionate about people |Inquisitive | An activists for good governance | Above all, always looking for who to lend a helping hand",FALSE,1226,Jetpack.com,FALSE,0,FALSE,en,0,supplementary elections tinubu congratulates winners calls for support of all elected politicians,indifferent
2023-04-19 23:42:48+00,"@peterobi your ladies in anambara are busy selling there born babies 600k for god sake to settle bank loan, have you ever heard such kind of scenario happening in the north, mr president aspirant, the northern part of the country will continue to remain l","kano, nigeria","WELCOME TO THE OFFICIAL TWITTER ACCOUNT OF ASAD, BASED IN 🇳🇬",FALSE,831,Twitter for iPhone,TRUE,1,FALSE,en,2,your ladies in anambara are busy selling there born babies 600k for god sake to settle bank loan have you ever heard such kind of scenario happening in the north mr president aspirant the northern part of the country will continue to remain loyal to,negative
2023-04-19 23:42:45+00,"@peterobi in our own very eyes, pitobi  is raving mad. accept defeat mr man. election has consciences.","lagos, nigeria","I'm me...... I mean the _Real_ Ahmad allergic to bullshit...Aniwhere...,but here. fuk d bio, Retweet nd enjoy.",FALSE,778,Twitter for Android,TRUE,0,FALSE,en,0,in our own very eyes pitobi  is raving mad accept defeat mr man election has consciences,indifferent
2023-04-19 23:42:14+00,@peterobi we are with you sir and will stand with you till we reclaim our stolen mandate ❤️❤️❤️✅,lagos nigeria,ITS NOT EASY FOR ME TO BE ME👌👌 THAT IGBO BOY WAY NO DE TAKE SHIT PROUDLY OBIDIENT 🕊 DAVIDO BESTIE💙 30BG🕊 STUDENT OF LAMBARIANS UNI 🤣,FALSE,120,Twitter for iPhone,FALSE,0,FALSE,en,0,we are with you sir and will stand with you till we reclaim our stolen mandate,indifferent
2023-04-19 23:42:06+00,@fab_gaza @peterobi 😒,nigeria,Female,FALSE,2154,Twitter for iPhone,TRUE,0,FALSE,und,0,,indifferent
2023-04-19 23:41:58+00,@banjy47 @yinkus772003 @peterobi @nigeriagov @woye1 @ifyngonadi @skinnie4life @tfk_gawat @ishakaa @olorienem @blakjizuz @scarfizal @teguando1 @harsiwarju @arisetv @abati1990 @ruffydfire invite tinubu to clear the air of his unlimited allegations first ✂,"ado ekiti, nigeria","I'm the same Data King @Luck4tayo

What God cannot do doesn't exist anyway.",FALSE,11366,Twitter for Android,TRUE,0,FALSE,en,0,invite tinubu to clear the air of his unlimited allegations first,indifferent
2023-04-22 23:01:27+00,@adenaph @deeoneayekooto certainly he doesn't need apc...a grassroot politicians like @kwankwasorm,"jos, nigeria",,FALSE,533,Twitter for Android,TRUE,0,FALSE,en,0,certainly he doesnt need apca grassroot politicians like,indifferent
2023-04-19 23:41:55+00,"@peterobi thank you, my president. god bless you real good","enugu, nigeria",riverheads@outlook.com,FALSE,452,Twitter for Android,TRUE,0,FALSE,en,0,thank you my president god bless you real good,indifferent
2023-04-21 23:53:11+00,"@davidhundeyin what happened to heroes?
does it mean everyone in apc is okay with what is going on? what does tinubu have on buhari? that thing must be thick. osibanjo sef is dumb founded. where are our heroes? are they all gone with the wind of corruptio","abuja, nigeria","TMIK Fashion magazine is a lifestyle fashion magazine featuring only kids from age range 0-8 years.
The organisation focuses on child literacy & child welfare.",FALSE,24,Twitter for Android,FALSE,0,FALSE,en,0,what happened to heroes does it mean everyone in apc is okay with what is going on what does tinubu have on buhari that thing must be thick osibanjo sef is dumb founded where are our heroes are they all gone with the wind of corruption where are our heroes,positive
2023-04-19 23:41:50+00,"shots fired! senator shehu sani throws shade at buhari’s aide, tolu ogunlesi https://t.co/a6fktrvbk6",nigeria,"Im udokabestluv by name, i love making new friends from all part of the World
Always Visit https://t.co/9XQ9Odsa1G For 24/7 Update",FALSE,187,Jetpack.com,TRUE,0,FALSE,en,0,shots fired senator shehu sani throws shade at buharis aide tolu ogunlesi,indifferent
2023-04-19 23:40:17+00,@peterobi maguire set https://t.co/navxyjulbs,lagos nigeria,Ask me,FALSE,181,Twitter for Android,FALSE,0,FALSE,en,0,maguire set,indifferent
2023-04-19 23:39:28+00,@olayinkaaderon7 @peterobi the babe don run 🏃‍♀️😂😂😂,nigeria,I’m just me🇳🇬🇻🇳🇮🇹,FALSE,18,Twitter for iPhone,FALSE,0,FALSE,en,0,the babe don run,indifferent
2023-04-19 23:39:10+00,"you deserve all the happiness in the world each and every day, but especially so today on your special day.

i’m sending you wishes of love and joy and hoping that your birthday this year is as magical as can be.

hauwa atiku-uwais who's heart is always filled of gold","abuja, nigeria","Né Musulman..!
Vivez Un Musulman..! 
Mourront Un Musulman..! 
JaDa Ma Commune Accueil «SaRKin_MaTaSaN_JaDa» 
Die-Heart @atiku  *InShaaAllah",FALSE,660,Twitter for Android,TRUE,0,FALSE,en,0,you deserve all the happiness in the world each and every day but especially so today on your special day  im sending you wishes of love and joy and hoping that your birthday this year is as magical as can be  hauwa atikuuwais whos heart is always filled of gold,indifferent
2023-04-21 23:52:58+00,"@eakenbor @teeana_world if obi didn't get the vote, he claimed he got an apc. know that obi got dat votes... they will be fighting atiku d more instead of obi..",lagos,a home tutor,FALSE,121,Twitter for Android,FALSE,0,FALSE,en,0,if obi didnt get the vote he claimed he got an apc know that obi got dat votes they will be fighting atiku d more instead of obi,indifferent
2023-04-19 23:38:59+00,"@peterobi obi you are truly the twitter president-erect.

keep giving your fans update.
remember you are yet to tell us your crime in the uk.","lekki, nigeria",Very patriotic Nigerian.Loves sincere leaders. Hate looters but accepts them when they repent.Let's be good citizens.,FALSE,209,Twitter for Android,TRUE,0,FALSE,en,1,obi you are truly the twitter presidenterect  keep giving your fans update remember you are yet to tell us your crime in the uk,indifferent
2023-04-19 23:38:23+00,the mob are all out for tinubu’s head to be on a spike. can’t wait to see how apc are going to attempt to turn this around.,nigeria,,FALSE,1120,Twitter for iPhone,TRUE,0,FALSE,en,0,the mob are all out for tinubus head to be on a spike cant wait to see how apc are going to attempt to turn this around,indifferent
2023-04-19 23:38:05+00,"@peterobi god bless frn
god keep peter obi",nigeria,"introverted extrovert,crypto flipper and airdrop hunter #nfts.",FALSE,102,Twitter for Android,TRUE,0,FALSE,en,0,god bless frn god keep peter obi,indifferent
2023-04-19 23:37:47+00,"breaking: tinubu’s guinean passport is “diplomatic passport”, embassy confirms - nkirukanistoran https://t.co/9v0aoe20qr",nigeria,None,FALSE,5,Twitter for Android,FALSE,0,FALSE,in,0,breaking tinubus guinean passport is diplomatic passport embassy confirms  nkirukanistoran,indifferent
2023-04-19 23:37:43+00,@watersondj @peterobi brilliant boy. i love your submission. sounds like a burnt 🌽.,nigeria,Just a Front_Man,FALSE,109,Twitter for Android,FALSE,0,FALSE,en,1,brilliant boy i love your submission sounds like a burnt,indifferent
2023-04-19 23:37:22+00,@bashirahmaad kindly speak for yourself and apc not northern nigeria.,nigeria,Craves: God | Wisdom | Solutions | Possibilities | Uncharted Frontiers,FALSE,1723,Twitter for Android,TRUE,0,FALSE,en,0,kindly speak for yourself and apc not northern nigeria,indifferent
2023-04-19 23:37:11+00,"pdp boys expressing their dissatisfaction about that disaster from @officialpdpnig is so funny.

apparently, these guys on twitter overestimate their relevance to the party...lol

alaye shut up and swallow whatever hogwash is slung at your ugly faces","abuja, nigeria",Data Engineering  |  Amazon Web Services  |  Micro-Service Architecture,FALSE,706,Twitter for Android,FALSE,1,FALSE,en,1,pdp boys expressing their dissatisfaction about that disaster from  is so funny  apparently these guys on twitter overestimate their relevance to the partylol  alaye shut up and swallow whatever hogwash is slung at your ugly faces,positive
2023-04-19 23:37:00+00,"@ayodeji02188047 @lerdhan1 @stfreakingkezy tinubu is resting in france or he’s busy  doing his drug business in guinea?

keeps deceiving yourself","ibadan, nigeria",Get Rich Or Die Trying. Owner and CEO at Don Phyno Bar & Guest House,FALSE,132,Twitter for iPhone,FALSE,0,FALSE,en,1,tinubu is resting in france or hes busy  doing his drug business in guinea  keeps deceiving yourself,indifferent
2023-04-19 23:36:59+00,@cbngov_akin1 @peterobi @ayooyalowo @scarfizal @mr_jags @abikedabiri @woye1 @goziconc @stfreakingkezy lol 😆 this mumu boy,"lagos, nigeria",,FALSE,185,Twitter for Android,FALSE,0,FALSE,en,0,lol  this mumu boy,indifferent
2023-04-19 23:36:54+00,@russian_guy_pmc @sholexx_ working for apc or lagos state?! who dash this one 100mb?,"lagos, nigeria","Debater, music lover, Political Analyst, Singer, Novelist, Playwright #MUFC",FALSE,2147,Twitter for iPhone,TRUE,0,FALSE,en,0,working for apc or lagos state who dash this one 100mb,indifferent
2023-04-19 23:36:48+00,@peterobi now i fit sleep for you have given me a sleep pill,nigeria,"A chattered public administrator, with creative mindset and administrative prowess,A computer literate and cyber security expert,",FALSE,266,Twitter for Android,FALSE,0,FALSE,en,0,now i fit sleep for you have given me a sleep pill,indifferent
2023-04-19 23:36:36+00,@legit_mt05 @apc_son @unapologetic_w bro i see you 😁😁 you’re indeed not a saint lol,"port harcourt, nigeria","passionate bout Christ, @ArsenalFC and President Peter Obi",FALSE,57,Twitter for iPhone,FALSE,0,FALSE,en,0,bro i see you  youre indeed not a saint lol,indifferent
2023-04-19 23:36:23+00,@happypeace29 @peterobi hmmm 🤔,nigeria,Musician & Software engineer | Tech businessman | Entrepreneur || Not responsible of Retweets.,FALSE,125,Twitter for iPhone,TRUE,0,FALSE,und,0,hmmm,indifferent
2023-04-19 23:36:22+00,"the quoted tweet here says it all. 

the current travails of nnamdi chude @chude__  exposes how the 'rule of law' in nigeria is now being twisted and used to oppress the poor.

like my brother @inibeheeffiong will always say, history will alwsys vindicate the just. https://t.co/n3zvhifokv",nigeria,"Nigerian Lawyer & UK Chartered Arbitrator, interested in ==》》 Law ▪︎ Tech ▪︎ Investment ▪︎ Policy ▪︎ Governance ||#EndSARS ||#GetYourPVC",FALSE,12284,Twitter for Android,FALSE,3,FALSE,en,1,the quoted tweet here says it all   the current travails of nnamdi chude   exposes how the rule of law in nigeria is now being twisted and used to oppress the poor  like my brother  will always say history will alwsys vindicate the just,indifferent
2023-04-19 23:36:16+00,"@iam_khayode @shegunoyewumi nobody said tinubu is from guinea, they only said tinubu has a guinean passport which makes him in possession of two citizenship. i can be a nigerian and still possess a ghanaian passport, that doesn't mean i'm from ghana.
trus","lagos, nigeria",We are nothing but pencil in the hand of the creator.,FALSE,71,Twitter for Android,FALSE,0,FALSE,en,0,nobody said tinubu is from guinea they only said tinubu has a guinean passport which makes him in possession of two citizenship i can be a nigerian and still possess a ghanaian passport that doesnt mean im from ghana trust ive been able to educate you,indifferent
2023-04-19 23:36:08+00,"@mcpilot7 nothing do you bros, i can see u are a light to others that are tribal bigots with full fledged sentiments, our new nigeria with obedatti is sure, swearing in of tinubu is an obituary to democracy","lagos, nigeria","Very easy going personality, humility is my utmost trait, love chilling with people of likes mind and great thinkers and readers, friendly with principles",FALSE,208,Twitter for iPhone,FALSE,0,FALSE,en,0,nothing do you bros i can see u are a light to others that are tribal bigots with full fledged sentiments our new nigeria with obedatti is sure swearing in of tinubu is an obituary to democracy,indifferent
2023-04-19 23:35:45+00,@bashirahmaad put these at back of your heart with tribalism and regionalism @peterobi will never become president of nigeria.,"katsina, nigeria",i would rather be annoyingly positive and optimistic than destructive and hateful.,FALSE,14963,Twitter for Android,TRUE,0,FALSE,en,3,put these at back of your heart with tribalism and regionalism  will never become president of nigeria,indifferent
2023-04-21 23:52:53+00,"@didynne he is an insider having been a former deputy national publicity secretary of that apc and having made this shockwave of a plot by the desperate agbado party,this should be heavily investigated and resisted.nigeria is not a market place where ever",lagos,"Nasiru is an articulate,logical,realist,listener,loves to help people,hates embarrassments and a happy soul.",FALSE,21,Twitter for Android,TRUE,0,FALSE,en,0,he is an insider having been a former deputy national publicity secretary of that apc and having made this shockwave of a plot by the desperate agbado partythis should be heavily investigated and resistednigeria is not a market place where everthing includin the law is now bout,indifferent
